id_transaccion,fecha_hora,comercio,categoria_comercio,ciudad_comercio,terminal,cliente,correo_cliente,tarjeta_ultimos4,marca_tarjeta,monto,moneda,estatus,metodo_captura,contracargo
TRX0001285,2026-03-05 14:54:48,Super Nortenio,supermercado,Monterrey,TPV01-MON,Carmen Ramirez,carmen.ramirez111@correo.mx,1829,VISA,2079.53,MXN,RECHAZADA,BANDA,N
TRX0001286,2026-06-05 06:10:51,SUPER NORTENO,supermercado,Monterrey,TPV03-MON,Elena Trejo,elena.trejo73@correo.mx,9973,AMEX,1078.49,MXN,APROBADA,CONTACTLESS,N
TRX0001287,2026-01-13 10:43:13,Electro Maya,electronica,Merida,TPV01-MER,Hector Herrera,hector.herrera79@correo.mx,6221,MASTERCARD,7959.27,MXN,REVERSADA,QR,N
TRX0001288,2026-02-14 20:40:39,BOUTIQUE IRIS,Ropa,Ciudad de Mexico,TPV03-CIU,Lucia Vargas,lucia.vargas131@correo.mx,3615,MASTERCARD,5119.63,MXN,APROBADA,BANDA,N
TRX0001289,2026-06-29 21:29:29,CAFE AURORA,restaurante,Guadalajara,TPV03-GUA,Lucia Vargas,lucia.vargas7@correo.mx,3320,MASTERCARD,263.48,MXN,APROBADA,QR,N
TRX0001290,2026-03-30 12:17:56,Super Nortenio,Supermercado,Monterrey,TPV04-MON,Lucia Gonzalez,lucia.gonzalez96@correo.mx,7074,VISA,634.22,MXN,APROBADA,QR,N
TRX0001291,2026-06-18 07:23:26,ELECTRO MAYA,electronica,Merida,TPV03-MER,Jorge Rivas,jorge.rivas78@correo.mx,8391,AMEX,4790.98,MXN,APROBADA,CHIP,N
TRX0001292,2026-05-25 07:31:12,ELECTRO MAYA,electronica,Merida,TPV01-MER,Lucia Delgado,lucia.delgado141@correo.mx,6423,VISA,23014.68,MXN,APROBADA,CONTACTLESS,N
TRX0001293,2026-03-11 15:29:11,Gasolinera Km 12,Combustible,Puebla,TPV02-PUE,Lucia Zamora,lucia.zamora108@correo.mx,3262,MASTERCARD,1125.43,MXN,REVERSADA,CHIP,N
TRX0001294,2026-02-01 19:56:19,BOUTIQUE IRIS,ropa,Ciudad de Mexico,TPV03-CIU,Miguel Trejo,miguel.trejo115@correo.mx,3481,MASTERCARD,3745.35,MXN,APROBADA,CHIP,N
TRX0001295,2026-03-17 18:48:39,Viajes Altamar,viajes,Cancun,TPV01-CAN,Elena Vargas,elena.vargas148@correo.mx,7654,MASTERCARD,21141.3,MXN,APROBADA,QR,N
TRX0001296,2026-03-14 19:23:58,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV01-CIU,Sofia Salazar,sofia.salazar146@correo.mx,4742,VISA,310.59,MXN,APROBADA,QR,N
TRX0001297,2026-01-21 15:21:02,SUPER NORTENO,Supermercado,Monterrey,TPV03-MON,Miguel Gonzalez,miguel.gonzalez172@correo.mx,8638,MASTERCARD,741.95,MXN,APROBADA,BANDA,N
TRX0001298,2026-05-09 19:40:22,Boutique  Iris,Ropa,Ciudad de Mexico,TPV02-CIU,Rocio Zamora,rocio.zamora85@correo.mx,2544,AMEX,2078.71,MXN,APROBADA,MANUAL,N
TRX0001299,2026-06-14 13:20:23,SUPER NORTENO,SUPER,Monterrey,TPV01-MON,Ana Mendoza,ana.mendoza27@correo.mx,6032,AMEX,213.46,MXN,RECHAZADA,CONTACTLESS,N
TRX0001300,2026-05-05 10:52:42,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV04-CIU,Carmen Cortes,carmen.cortes76@correo.mx,7986,AMEX,632.03,MXN,APROBADA,QR,N
TRX0001301,2026-04-01 20:33:16,Cafe Aurora,restaurante,Guadalajara,TPV04-GUA,Patricia Herrera,patricia.herrera13@correo.mx,1324,VISA,89.33,MXN,REVERSADA,QR,N
TRX0001302,2026-02-24 12:44:23,VIAJES ALTAMAR,viajes,Cancun,TPV01-CAN,Sofia Nunez,sofia.nunez134@correo.mx,9193,AMEX,25767.86,MXN,REVERSADA,CHIP,N
TRX0001303,2026-04-05 17:15:25,Farmacia del Sol,Farmacia,Ciudad de Mexico,TPV02-CIU,Patricia Mendoza,patricia.mendoza107@correo.mx,8089,MASTERCARD,193.64,MXN,RECHAZADA,CHIP,N
TRX0001304,2026-01-31 18:32:28,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV04-CIU,Luis Ramirez,luis.ramirez39@correo.mx,8712,VISA,834.91,MXN,APROBADA,QR,N
TRX0001305,2026-04-14 12:40:04,BOUTIQUE IRIS,VESTIMENTA,Ciudad de Mexico,TPV02-CIU,Jorge Gonzalez,jorge.gonzalez2@correo.mx,4837,AMEX,4704.94,MXN,REVERSADA,CHIP,N
TRX0001306,2026-04-18 07:18:12,Super Nortenio,SUPER,Monterrey,TPV03-MON,Teresa Herrera,teresa.herrera35@correo.mx,4201,VISA,1696.84,MXN,RECHAZADA,CONTACTLESS,N
TRX0001307,2026-06-01 19:41:19,Super Nortenio,SUPER,Monterrey,TPV03-MON,Elena Zamora,elena.zamora178@correo.mx,7623,AMEX,2877.26,MXN,APROBADA,CONTACTLESS,N
TRX0001308,2026-02-19 15:54:36,Super Nortenio,supermercado,Monterrey,TPV03-MON,Miguel Nunez,miguel.nunez174@correo.mx,2390,MASTERCARD,2709.02,MXN,APROBADA,QR,N
TRX0001309,2026-06-06 07:43:53,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV04-CIU,Luis Zamora,luis.zamora9@correo.mx,1462,AMEX,773.84,MXN,APROBADA,CHIP,N
TRX0001310,2026-05-03 20:52:58,FARMACIA DEL SOL,FARM,Ciudad de Mexico,TPV02-CIU,Sofia Nunez,sofia.nunez134@correo.mx,8835,VISA,825.52,MXN,REVERSADA,MANUAL,N
TRX0001311,2026-03-18 14:58:24,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV02-CIU,Elena Vargas,elena.vargas89@correo.mx,5689,VISA,133.19,MXN,REVERSADA,CONTACTLESS,N
TRX0001312,2026-04-22 12:11:08,GASOLINERA KM 12,combustible,Puebla,TPV03-PUE,Carmen Cortes,carmen.cortes76@correo.mx,7986,AMEX,972.12,MXN,APROBADA,CHIP,N
TRX0001313,2026-06-22 16:22:48,Cafe Aurora,Restaurante,Guadalajara,TPV02-GUA,Elena Zamora,elena.zamora16@correo.mx,2698,VISA,115.21,MXN,APROBADA,CHIP,N
TRX0001314,2026-05-06 15:34:48,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV03-CIU,Lucia Vargas,lucia.vargas64@correo.mx,5333,VISA,311.79,MXN,REVERSADA,MANUAL,N
TRX0001315,2026-03-23 14:06:04,Farmacia del Sol,Farmacia,Ciudad de Mexico,TPV01-CIU,Teresa Rivas,teresa.rivas6@correo.mx,1505,MASTERCARD,362.04,MXN,APROBADA,QR,N
TRX0001316,2026-03-04 19:15:58,CAFE AURORA,restaurante,Guadalajara,TPV02-GUA,Ana Delgado,ana.delgado171@correo.mx,8676,MASTERCARD,103.75,MXN,APROBADA,QR,N
TRX0001317,2026-04-19 10:10:03,Boutique  Iris,Ropa,Ciudad de Mexico,TPV02-CIU,Rocio Ramirez,rocio.ramirez12@correo.mx,2195,MASTERCARD,3489.41,MXN,APROBADA,CHIP,N
TRX0001318,2026-03-20 14:17:39,Cafe Aurora,restaurante,Guadalajara,TPV03-GUA,Ana Vargas,ana.vargas60@correo.mx,5862,AMEX,279.51,MXN,APROBADA,MANUAL,N
TRX0001319,2026-05-01 10:53:18,CAFE AURORA,restaurante,Guadalajara,TPV01-GUA,Miguel Gonzalez,miguel.gonzalez28@correo.mx,8632,VISA,249.79,MXN,APROBADA,CHIP,N
TRX0001320,2026-03-09 15:38:44,VIAJES ALTAMAR,viajes,Cancun,TPV01-CAN,Ana Trejo,ana.trejo51@correo.mx,9690,MASTERCARD,35227.7,MXN,APROBADA,MANUAL,N
TRX0001321,2026-02-03 09:24:31,Super Nortenio,SUPER,Monterrey,TPV03-MON,Jorge Mendoza,jorge.mendoza47@correo.mx,6756,AMEX,899.93,MXN,APROBADA,CHIP,N
TRX0001322,2026-02-13 12:24:07,Boutique  Iris,ropa,Ciudad de Mexico,TPV02-CIU,Lucia Ramirez,lucia.ramirez43@correo.mx,2509,VISA,800.72,MXN,APROBADA,BANDA,N
TRX0001323,2026-02-17 17:19:43,Super Nortenio,Supermercado,Monterrey,TPV02-MON,Raul Vargas,raul.vargas22@correo.mx,8824,AMEX,975.14,MXN,RECHAZADA,QR,N
TRX0001324,2026-05-28 12:33:52,Gasolinera Km 12,combustible,Puebla,TPV02-PUE,Patricia Vargas,patricia.vargas26@correo.mx,4933,VISA,831.75,MXN,APROBADA,BANDA,N
TRX0001325,2026-02-19 15:46:08,Super Norteno,Supermercado,Monterrey,TPV03-MON,Hector Herrera,hector.herrera79@correo.mx,6221,MASTERCARD,3065.18,MXN,APROBADA,CHIP,N
TRX0001326,2026-04-01 10:51:48,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV04-CIU,Raul Delgado,raul.delgado169@correo.mx,7678,VISA,753.44,MXN,APROBADA,QR,N
TRX0001327,2026-06-24 16:35:19,Gasolinera Km 12,Combustible,Puebla,TPV04-PUE,Ana Zamora,ana.zamora72@correo.mx,8476,VISA,1638.98,MXN,APROBADA,CONTACTLESS,N
TRX0001328,2026-06-11 15:03:34,GASOLINERA KM 12,combustible,Puebla,TPV01-PUE,Ana Mendoza,ana.mendoza27@correo.mx,6032,AMEX,685.94,MXN,APROBADA,CHIP,N
TRX0001329,2026-02-15 16:42:12,Super Nortenio,supermercado,Monterrey,TPV01-MON,Raul Delgado,raul.delgado105@correo.mx,8772,MASTERCARD,1001.75,MXN,APROBADA,CONTACTLESS,N
TRX0001330,2026-01-16 12:01:18,Electro Maya,electronica,Merida,TPV02-MER,Jorge Herrera,jorge.herrera112@correo.mx,5612,MASTERCARD,14837.39,MXN,APROBADA,BANDA,N
TRX0001331,2026-03-17 12:05:25,Cafe Aurora,restaurante,Guadalajara,TPV03-GUA,Raul Trejo,raul.trejo125@correo.mx,4936,VISA,65.82,MXN,APROBADA,BANDA,N
TRX0001332,2026-02-10 18:30:42,SUPER NORTENO,Supermercado,Monterrey,TPV03-MON,Patricia Herrera,patricia.herrera13@correo.mx,1324,VISA,1174.5,MXN,REVERSADA,CONTACTLESS,N
TRX0001333,2026-03-08 11:12:51,Gasolinera Km 12,Combustible,Puebla,TPV01-PUE,Fernando Zamora,fernando.zamora156@correo.mx,3541,MASTERCARD,1423.11,MXN,APROBADA,MANUAL,N
TRX0001334,2026-05-23 12:02:03,Boutique  Iris,Ropa,Ciudad de Mexico,TPV03-CIU,Raul Mendoza,raul.mendoza30@correo.mx,7314,MASTERCARD,567.53,MXN,RECHAZADA,MANUAL,N
TRX0001335,2026-05-25 06:03:43,Super Norteno,supermercado,Monterrey,TPV04-MON,Fernando Nunez,fernando.nunez145@correo.mx,5858,AMEX,1518.93,MXN,APROBADA,BANDA,N
TRX0001336,2026-06-11 19:35:06,Farmacia del Sol ,FARM,Ciudad de Mexico,TPV02-CIU,Fernando Herrera,fernando.herrera177@correo.mx,7418,VISA,459.64,MXN,APROBADA,MANUAL,N
TRX0001337,2026-02-12 08:42:18,Cafe Aurora,Restaurante,Guadalajara,TPV01-GUA,Ivan Trejo,ivan.trejo180@correo.mx,8045,MASTERCARD,168.2,MXN,APROBADA,QR,N
TRX0001338,2026-02-15 14:46:44,Farmacia del Sol ,FARM,Ciudad de Mexico,TPV02-CIU,Miguel Ramirez,miguel.ramirez132@correo.mx,5849,MASTERCARD,749.89,MXN,APROBADA,CHIP,N
TRX0001339,2026-01-26 06:45:30,Boutique  Iris,VESTIMENTA,Ciudad de Mexico,TPV02-CIU,Raul Delgado,raul.delgado169@correo.mx,7678,VISA,3076.66,MXN,APROBADA,QR,N
TRX0001340,2026-05-06 18:09:35,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV04-CIU,Ivan Trejo,ivan.trejo180@correo.mx,8045,MASTERCARD,123.31,MXN,RECHAZADA,MANUAL,N
TRX0001341,2026-06-05 06:26:27,Electro Maya,Electronica,Merida,TPV02-MER,Luis Gonzalez,luis.gonzalez18@correo.mx,5494,VISA,7637.66,MXN,APROBADA,QR,N
TRX0001342,2026-04-19 06:58:11,GASOLINERA KM 12,combustible,Puebla,TPV02-PUE,Lucia Delgado,lucia.delgado120@correo.mx,1162,AMEX,626.19,MXN,APROBADA,CHIP,N
TRX0001343,2026-05-10 06:08:20,Super Nortenio,supermercado,Monterrey,TPV01-MON,Rocio Ramirez,rocio.ramirez94@correo.mx,3489,VISA,1968.99,MXN,REVERSADA,CHIP,N
TRX0001344,2026-04-21 14:29:54,Super Norteno,supermercado,Monterrey,TPV02-MON,Ivan Nunez,ivan.nunez88@correo.mx,1309,MASTERCARD,2744.96,MXN,REVERSADA,MANUAL,N
TRX0001345,2026-05-19 08:49:38,CAFE AURORA,restaurante,Guadalajara,TPV03-GUA,Raul Mendoza,raul.mendoza90@correo.mx,1177,AMEX,367.9,MXN,APROBADA,CONTACTLESS,N
TRX0001346,2026-04-14 07:27:50,Farmacia del Sol ,FARM,Ciudad de Mexico,TPV03-CIU,Patricia Ramirez,patricia.ramirez130@correo.mx,8241,AMEX,643.39,MXN,APROBADA,BANDA,N
TRX0001347,2026-05-28 15:54:40,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV03-CIU,Jorge Rivas,jorge.rivas78@correo.mx,8391,AMEX,802.53,MXN,APROBADA,QR,N
TRX0001348,2026-04-23 15:08:29,Boutique Iris,Ropa,Ciudad de Mexico,TPV03-CIU,Lucia Gonzalez,lucia.gonzalez54@correo.mx,2892,AMEX,3266.98,MXN,APROBADA,QR,N
TRX0001349,2026-06-08 13:56:17,GASOLINERA KM 12,Combustible,Puebla,TPV01-PUE,Elena Cortes,elena.cortes68@correo.mx,5599,AMEX,1638.0,MXN,APROBADA,CONTACTLESS,N
TRX0001350,2026-04-11 17:37:51,GASOLINERA KM 12,Combustible,Puebla,TPV04-PUE,Luis Delgado,luis.delgado150@correo.mx,7838,VISA,784.0,MXN,REVERSADA,MANUAL,N
TRX0001351,2026-04-12 18:24:27,Cafe Aurora,restaurante,Guadalajara,TPV04-GUA,Raul Cortes,raul.cortes116@correo.mx,1792,MASTERCARD,77.71,MXN,APROBADA,MANUAL,N
TRX0001352,2026-01-17 21:47:23,SUPER NORTENO,supermercado,Monterrey,TPV03-MON,Ana Vargas,ana.vargas44@correo.mx,1097,AMEX,452.06,MXN,APROBADA,BANDA,N
TRX0001353,2026-06-06 18:59:25,Super Nortenio,SUPER,Monterrey,TPV04-MON,Carmen Nunez,carmen.nunez31@correo.mx,2556,AMEX,255.89,MXN,APROBADA,MANUAL,N
TRX0001354,2026-06-17 06:03:31,GASOLINERA KM 12,Combustible,Puebla,TPV03-PUE,Raul Rivas,raul.rivas123@correo.mx,5837,MASTERCARD,1156.12,MXN,APROBADA,CHIP,N
TRX0001355,2026-05-22 15:15:34,SUPER NORTENO,supermercado,Monterrey,TPV02-MON,Raul Gonzalez,raul.gonzalez74@correo.mx,9447,VISA,2371.27,MXN,APROBADA,MANUAL,N
TRX0001356,2026-02-08 19:14:47,FARMACIA DEL SOL,FARM,Ciudad de Mexico,TPV03-CIU,Luis Delgado,luis.delgado150@correo.mx,7838,VISA,422.1,MXN,APROBADA,MANUAL,N
TRX0001357,2026-04-12 09:26:42,ELECTRO MAYA,Electronica,Merida,TPV01-MER,Patricia Salazar,patricia.salazar69@correo.mx,4268,MASTERCARD,21291.39,MXN,REVERSADA,CHIP,N
TRX0001358,2026-05-13 17:56:39,Super Norteno,Supermercado,Monterrey,TPV03-MON,Ivan Delgado,ivan.delgado162@correo.mx,2492,AMEX,1071.73,MXN,APROBADA,CONTACTLESS,N
TRX0001359,2026-02-20 18:52:23,GASOLINERA KM 12,Combustible,Puebla,TPV03-PUE,Luis Ramirez,luis.ramirez39@correo.mx,8712,VISA,1546.13,MXN,APROBADA,BANDA,N
TRX0001360,2026-05-13 08:01:32,CAFE AURORA,Restaurante,Guadalajara,TPV03-GUA,Fernando Ramirez,fernando.ramirez126@correo.mx,7487,AMEX,230.0,MXN,APROBADA,MANUAL,N
TRX0001361,2026-02-26 06:17:55,Super Norteno,Supermercado,Monterrey,TPV04-MON,Teresa Gonzalez,teresa.gonzalez24@correo.mx,8230,VISA,429.69,MXN,APROBADA,CHIP,N
TRX0001362,2026-05-30 07:41:01,Electro Maya,Electronica,Merida,TPV01-MER,Ana Delgado,ana.delgado171@correo.mx,8676,MASTERCARD,1856.33,MXN,APROBADA,BANDA,N
TRX0001363,2026-02-07 20:54:25,SUPER NORTENO,SUPER,Monterrey,TPV01-MON,Hector Delgado,hector.delgado137@correo.mx,3321,AMEX,2352.42,MXN,REVERSADA,CHIP,N
TRX0001364,2026-06-11 16:07:38,BOUTIQUE IRIS,VESTIMENTA,Ciudad de Mexico,TPV04-CIU,Miguel Nunez,miguel.nunez82@correo.mx,8132,AMEX,2413.13,MXN,RECHAZADA,BANDA,N
TRX0001365,2026-01-05 08:46:42,ELECTRO MAYA,electronica,Merida,TPV03-MER,Rocio Vargas,rocio.vargas62@correo.mx,4939,MASTERCARD,13778.68,MXN,APROBADA,QR,N
TRX0001366,2026-02-04 18:47:41,Gasolinera Km 12,Combustible,Puebla,TPV03-PUE,Fernando Nunez,fernando.nunez145@correo.mx,5858,AMEX,483.97,MXN,APROBADA,MANUAL,N
TRX0001367,2026-06-06 06:02:10,Super Norteno,Supermercado,Monterrey,TPV03-MON,Miguel Gonzalez,miguel.gonzalez154@correo.mx,8784,AMEX,489.9,MXN,REVERSADA,MANUAL,N
TRX0001368,2026-04-14 07:50:26,Super Norteno,SUPER,Monterrey,TPV04-MON,Lucia Vargas,lucia.vargas7@correo.mx,3320,MASTERCARD,608.26,MXN,APROBADA,CONTACTLESS,N
TRX0001369,2026-01-18 10:26:59,CAFE AURORA,restaurante,Guadalajara,TPV04-GUA,Carmen Ramirez,carmen.ramirez111@correo.mx,1829,VISA,127.55,MXN,APROBADA,BANDA,N
TRX0001370,2026-01-19 12:55:28,Super Nortenio,Supermercado,Monterrey,TPV02-MON,Patricia Mendoza,patricia.mendoza140@correo.mx,5378,VISA,647.04,MXN,APROBADA,CONTACTLESS,N
TRX0001371,2026-02-02 20:05:19,Boutique Iris,ropa,Ciudad de Mexico,TPV04-CIU,Ivan Delgado,ivan.delgado59@correo.mx,3851,AMEX,4012.14,MXN,APROBADA,BANDA,N
TRX0001372,2026-02-19 12:28:30,Farmacia del Sol,FARM,Ciudad de Mexico,TPV04-CIU,Lucia Herrera,lucia.herrera155@correo.mx,9599,MASTERCARD,309.48,MXN,APROBADA,QR,N
TRX0001373,2026-04-02 20:37:24,Electro Maya,electronica,Merida,TPV02-MER,Lucia Trejo,lucia.trejo32@correo.mx,8092,VISA,4502.29,MXN,APROBADA,BANDA,N
TRX0001374,2026-01-08 16:48:11,CAFE AURORA,Restaurante,Guadalajara,TPV03-GUA,Lucia Vargas,lucia.vargas7@correo.mx,3320,MASTERCARD,155.25,MXN,APROBADA,BANDA,N
TRX0001375,2026-01-19 16:25:22,FARMACIA DEL SOL,FARM,Ciudad de Mexico,TPV04-CIU,Rocio Rivas,rocio.rivas87@correo.mx,7957,VISA,854.61,MXN,APROBADA,QR,N
TRX0001376,2026-01-27 08:05:28,Farmacia del Sol,Farmacia,Ciudad de Mexico,TPV02-CIU,Elena Ramirez,elena.ramirez144@correo.mx,3433,VISA,223.29,MXN,APROBADA,BANDA,N
TRX0001377,2026-04-02 07:38:17,SUPER NORTENO,supermercado,Monterrey,TPV02-MON,Teresa Herrera,teresa.herrera35@correo.mx,4201,VISA,2305.22,MXN,REVERSADA,QR,N
TRX0001378,2026-06-29 14:37:54,Farmacia del Sol ,farmacia,Ciudad de Mexico,TPV04-CIU,Patricia Delgado,patricia.delgado167@correo.mx,8972,VISA,609.32,MXN,APROBADA,CONTACTLESS,N
TRX0001379,2026-05-27 21:36:40,Super Norteno,Supermercado,Monterrey,TPV01-MON,Patricia Gonzalez,patricia.gonzalez127@correo.mx,8628,VISA,2797.96,MXN,APROBADA,BANDA,N
TRX0001380,2026-03-03 13:51:02,Gasolinera Km 12,Combustible,Puebla,TPV01-PUE,Luis Salazar,luis.salazar77@correo.mx,1058,AMEX,1268.23,MXN,APROBADA,CHIP,N
TRX0001381,2026-04-15 16:24:58,Gasolinera Km 12,Combustible,Puebla,TPV04-PUE,Elena Vargas,elena.vargas148@correo.mx,9840,AMEX,1176.37,MXN,REVERSADA,CHIP,N
TRX0001382,2026-01-24 16:53:04,Super Norteno,SUPER,Monterrey,TPV02-MON,Raul Vargas,raul.vargas22@correo.mx,8824,AMEX,1605.8,MXN,APROBADA,BANDA,N
TRX0001383,2026-05-22 11:14:08,Cafe Aurora,Restaurante,Guadalajara,TPV01-GUA,Sofia Trejo,sofia.trejo80@correo.mx,8498,MASTERCARD,222.63,MXN,APROBADA,MANUAL,N
TRX0001384,2026-05-21 18:46:07,GASOLINERA KM 12,Combustible,Puebla,TPV04-PUE,Teresa Mendoza,teresa.mendoza159@correo.mx,6739,VISA,1467.21,MXN,APROBADA,BANDA,N
TRX0001385,2026-05-15 09:22:00,SUPER NORTENO,supermercado,Monterrey,TPV02-MON,Elena Vargas,elena.vargas148@correo.mx,9840,AMEX,3118.27,MXN,APROBADA,QR,N
TRX0001386,2026-05-21 10:03:57,GASOLINERA KM 12,combustible,Puebla,TPV01-PUE,Teresa Herrera,teresa.herrera35@correo.mx,4201,VISA,475.49,MXN,RECHAZADA,CONTACTLESS,N
TRX0001387,2026-02-05 15:18:48,Boutique  Iris,ropa,Ciudad de Mexico,TPV02-CIU,Sofia Rivas,sofia.rivas81@correo.mx,4001,VISA,1404.71,MXN,APROBADA,MANUAL,N
TRX0001388,2026-01-06 06:40:54,Boutique Iris,ropa,Ciudad de Mexico,TPV02-CIU,Raul Vargas,raul.vargas37@correo.mx,5573,AMEX,4235.32,MXN,APROBADA,BANDA,N
TRX0001389,2026-05-19 21:38:07,GASOLINERA KM 12,combustible,Puebla,TPV01-PUE,Teresa Herrera,teresa.herrera35@correo.mx,4201,VISA,604.98,MXN,APROBADA,QR,N
TRX0001390,2026-05-22 06:45:43,GASOLINERA KM 12,combustible,Puebla,TPV04-PUE,Ivan Delgado,ivan.delgado162@correo.mx,2492,AMEX,1627.21,MXN,APROBADA,CONTACTLESS,N
TRX0001391,2026-01-19 07:46:13,Farmacia del Sol,Farmacia,Ciudad de Mexico,TPV03-CIU,Patricia Gonzalez,patricia.gonzalez33@correo.mx,5295,AMEX,265.35,MXN,REVERSADA,BANDA,N
TRX0001392,2026-04-21 08:26:03,Boutique Iris,VESTIMENTA,Ciudad de Mexico,TPV02-CIU,Ana Delgado,ana.delgado171@correo.mx,1786,AMEX,3684.91,MXN,APROBADA,CONTACTLESS,N
TRX0001393,2026-05-20 17:05:33,Farmacia del Sol,Farmacia,Ciudad de Mexico,TPV01-CIU,Jorge Rivas,jorge.rivas128@correo.mx,7387,MASTERCARD,640.01,MXN,RECHAZADA,BANDA,N
TRX0001394,2026-06-24 13:10:38,Boutique Iris,VESTIMENTA,Ciudad de Mexico,TPV03-CIU,Sofia Vargas,sofia.vargas19@correo.mx,1099,MASTERCARD,4983.55,MXN,APROBADA,QR,N
TRX0001395,2026-05-19 07:02:50,Cafe Aurora,Restaurante,Guadalajara,TPV04-GUA,Carmen Herrera,carmen.herrera176@correo.mx,1605,VISA,186.54,MXN,REVERSADA,CONTACTLESS,N
TRX0001396,2026-01-04 14:40:44,Super Nortenio,SUPER,Monterrey,TPV01-MON,Jorge Gonzalez,jorge.gonzalez138@correo.mx,4950,AMEX,901.93,MXN,APROBADA,BANDA,N
TRX0001397,2026-06-12 17:59:01,Super Nortenio,supermercado,Monterrey,TPV03-MON,Ivan Ramirez,ivan.ramirez45@correo.mx,8146,AMEX,854.24,MXN,APROBADA,MANUAL,N
TRX0001398,2026-06-12 11:09:11,SUPER NORTENO,Supermercado,Monterrey,TPV01-MON,Lucia Gonzalez,lucia.gonzalez54@correo.mx,2892,AMEX,2236.78,MXN,APROBADA,MANUAL,N
TRX0001399,2026-06-21 20:14:52,CAFE AURORA,restaurante,Guadalajara,TPV01-GUA,Patricia Gonzalez,patricia.gonzalez33@correo.mx,5295,AMEX,69.03,MXN,APROBADA,CONTACTLESS,N
TRX0001400,2026-01-24 09:13:12,Super Nortenio,SUPER,Monterrey,TPV03-MON,Rocio Zamora,rocio.zamora85@correo.mx,2544,AMEX,638.69,MXN,APROBADA,BANDA,N
TRX0001401,2026-03-27 09:55:48,Super Norteno,supermercado,Monterrey,TPV02-MON,Elena Zamora,elena.zamora151@correo.mx,7344,AMEX,708.6,MXN,APROBADA,BANDA,N
TRX0001402,2026-03-09 15:16:47,Cafe Aurora,restaurante,Guadalajara,TPV04-GUA,Carmen Mendoza,carmen.mendoza95@correo.mx,6566,AMEX,430.12,MXN,APROBADA,BANDA,N
TRX0001403,2026-06-23 11:22:29,ELECTRO MAYA,Electronica,Merida,TPV03-MER,Ana Zamora,ana.zamora72@correo.mx,8476,VISA,7382.83,MXN,APROBADA,MANUAL,N
TRX0001404,2026-04-04 14:39:49,SUPER NORTENO,SUPER,Monterrey,TPV04-MON,Rocio Herrera,rocio.herrera165@correo.mx,6020,VISA,2110.73,MXN,APROBADA,CONTACTLESS,N
TRX0001405,2026-04-06 06:12:46,GASOLINERA KM 12,Combustible,Puebla,TPV04-PUE,Miguel Herrera,miguel.herrera166@correo.mx,4697,AMEX,1225.47,MXN,APROBADA,CONTACTLESS,N
TRX0001406,2026-06-11 21:48:05,Cafe Aurora,restaurante,Guadalajara,TPV01-GUA,Patricia Gonzalez,patricia.gonzalez127@correo.mx,8628,VISA,225.16,MXN,REVERSADA,CONTACTLESS,N
TRX0001407,2026-02-24 18:37:24,SUPER NORTENO,Supermercado,Monterrey,TPV02-MON,Patricia Herrera,patricia.herrera13@correo.mx,1324,VISA,1588.21,MXN,APROBADA,MANUAL,N
TRX0001408,2026-02-19 17:12:03,CAFE AURORA,Restaurante,Guadalajara,TPV04-GUA,Patricia Ramirez,patricia.ramirez130@correo.mx,8241,AMEX,341.07,MXN,APROBADA,MANUAL,N
TRX0001409,2026-03-22 15:33:09,Farmacia del Sol,Farmacia,Ciudad de Mexico,TPV03-CIU,Raul Gonzalez,raul.gonzalez74@correo.mx,9447,VISA,522.83,MXN,APROBADA,BANDA,N
TRX0001410,2026-02-01 12:10:58,CAFE AURORA,restaurante,Guadalajara,TPV03-GUA,Raul Vargas,raul.vargas37@correo.mx,5573,AMEX,260.73,MXN,APROBADA,CHIP,N
TRX0001411,2026-01-08 08:25:01,Super Norteno,SUPER,Monterrey,TPV04-MON,Raul Mendoza,raul.mendoza90@correo.mx,1177,AMEX,2587.49,MXN,APROBADA,QR,N
TRX0001412,2026-06-26 19:20:42,SUPER NORTENO,supermercado,Monterrey,TPV03-MON,Ivan Gonzalez,ivan.gonzalez41@correo.mx,2888,AMEX,1969.38,MXN,APROBADA,MANUAL,N
TRX0001413,2026-03-20 11:08:14,GASOLINERA KM 12,Combustible,Puebla,TPV03-PUE,Jorge Nunez,jorge.nunez121@correo.mx,1683,AMEX,1746.97,MXN,REVERSADA,CHIP,N
TRX0001414,2026-03-16 09:43:47,Cafe Aurora,Restaurante,Guadalajara,TPV04-GUA,Ivan Gonzalez,ivan.gonzalez41@correo.mx,2888,AMEX,216.81,MXN,APROBADA,BANDA,N
TRX0001415,2026-05-24 16:58:27,Farmacia del Sol,FARM,Ciudad de Mexico,TPV04-CIU,Elena Trejo,elena.trejo113@correo.mx,4568,MASTERCARD,894.54,MXN,APROBADA,CONTACTLESS,N
